UPLOAD ID,ENTRY DATE,CALLSIGN CODE,AIRCRAFT CODE,DEPARTURE,DESTINATION,ENTRY FIX,EXIT FIX,MOVEMENT TYPE,ENTRY TIME,EXIT TIME,REMARKS,INFORMATION,COMMENTS
1930705,2023-01-01T00:00:00.000+04:831,FDB1TF,B738,ORMM,OMDB,ORSAR,OMDB,,1402,1429,,A6FEG,
1930706,2023-01-01T00:00:00.000+04:832,UAE48A,B77W,VIDP,OMDB,PASOV,OMDB,,1402,1426,,A6EQG,
1930708,2023-01-01T00:00:00.000+04:833,UAE817,B77W,OMDB,OERK,OMDB,ALPOB,,1403,1426,,A6ECC,
1930709,2023-01-01T00:00:00.000+04:834,QTR1037,A320,OMSJ,OTHH,OMSJ,TOSNA,,1404,1433,,A7AHC,
1931020,2023-01-01T00:00:00.000+04:835,UAE859,B77W,OMDB,OKBK,OMDB,TUMAK,,1714,1735,,A6EQD,
1931021,2023-01-01T00:00:00.000+04:836,QTR2Y,A333,OTHH,VOHS,NAMLA,TONVO,,1715,1740,,A7AEO,
1931022,2023-01-01T00:00:00.000+04:837,ALK229,A332,VCBI,OKBK,SODEX,TUMAK,,1716,1742,,4RALA,
1931023,2023-01-01T00:00:00.000+04:838,QTR898,B77W,OTHH,YBBN,BUNDU,LABRI,,1716,1737,,A7BAM,
1931024,2023-01-01T00:00:00.000+04:839,SVA551,A333,OMDB,OEJN,OMDB,PEKEM,,1717,1753,,HZAQ17,
1931025,2023-01-01T00:00:00.000+04:840,QTR6L,B77W,OTHH,VOBL,BUNDU,LABRI,,1718,1738,,A7BAC,
1931026,2023-01-01T00:00:00.000+04:841,ABY253,A320,OMSJ,UAAA,OMSJ,GABKO,,1719,1729,,A6ANB,
1931027,2023-01-01T00:00:00.000+04:842,UAE29N,B77W,OMDB,HECA,OMDB,ALPOB,,1719,1741,,A6EGZ,
1931028,2023-01-01T00:00:00.000+04:843,ABY443,A320,VOTV,OMSJ,PASOV,OMSJ,,1720,1740,,A6AOW,
1931029,2023-01-01T00:00:00.000+04:844,VLKRE77,Q9,OMAM,ZZZZ,OMAM,LALDO,,1720,1846, Callsign:Error,ONFILE,DML Type -  MQ9A
1931030,2023-01-01T00:00:00.000+04:845,UAE542,B77W,OMDB,VOMM,OMDB,GOMTA,,1720,1734,,A6ENY,
1931031,2023-01-01T00:00:00.000+04:846,AIZ605,A21N,LLBG,OMDB,NALPO,OMDB,,1720,1747,,4XAGH,
1931032,2023-01-01T00:00:00.000+04:847,IGO1723,A20N,OTHH,VOBL,BUNDU,LABRI,,1721,1742,,VTIJX,
1931033,2023-01-01T00:00:00.000+04:848,ETD351,A321,OMAA,OERK,OMAA,ALPOB,,1721,1742,,A6AEJ,
1931034,2023-01-01T00:00:00.000+04:849,ETD2EN,B78X,WMKK,OMAA,SODEX,OMAA,,1722,1735,,A6BMB,
1931035,2023-01-01T00:00:00.000+04:850,MXM3722,A124,GMFO,OMAA,TOSNA,OMAA,,1722,1748,,URZYD,
1931036,2023-01-01T00:00:00.000+04:851,PIA212,A320,OMDB,OPIS,OMDB,LALDO,,1722,1737,,APBMX,
1931037,2023-01-01T00:00:00.000+04:852,QTR1C,A320,OTHH,OMAA,NAMLA,OMAA,,1723,1807,,A7LAE,
1931038,2023-01-01T00:00:00.000+04:853,UAE821,B77W,OMDB,OEDF,OMDB,ORMID,,1723,1746,,A6EQG,
1931039,2023-01-01T00:00:00.000+04:854,FDB7WA,B738,OOMS,OMDB,SOLUD,OMDB,,1724,1743,,A6FEW,
1931040,2023-01-01T00:00:00.000+04:855,IGO1405,A20N,VOHS,OMSJ,MENSA,OMSJ,,1724,1737,,VTIJO,
1931041,2023-01-01T00:00:00.000+04:856,N650XA,GLF6,VRMM,OEDF,SODEX,ORMID,,1725,1750,,N650XA,
1931042,2023-01-01T00:00:00.000+04:857,QTR4H,B77L,OTHH,WMKK,NAMLA,TONVO,,1725,1749,,A7BBH,
1931043,2023-01-01T00:00:00.000+04:858,UAE348,B77W,OMDB,WSSS,OMDB,GOMTA,,1725,1739,,A6EPA,
1931044,2023-01-01T00:00:00.000+04:859,MEA419,A21N,OMAA,OLBA,OMAA,ALPOB,,1725,1745,,T7ME6,
1931045,2023-01-01T00:00:00.000+04:860,UAE587,B77W,VGHS,OMDB,PASOV,OMDB,,1725,1745,,A6ENH,
1931046,2023-01-01T00:00:00.000+04:861,UAE262,A388,SBGR,OMDB,PEKEM,OMDB,,1726,1804,,A6EUG,
1931047,2023-01-01T00:00:00.000+04:862,FDB746,B38M,LATI,OMDB,ORSAR,OMDB,,1727,1752,,A6FMX,
1931048,2023-01-01T00:00:00.000+04:863,ETD377,A321,OMAA,OBBI,OMAA,ORMID,,1727,1749,,A6AED,
1931049,2023-01-01T00:00:00.000+04:864,UAE4P,B77W,HKJK,OMDB,MUSAP,OMDB,,1727,1749,,A6EGJ,
1931050,2023-01-01T00:00:00.000+04:865,AXB821,B738,VOML,OTHH,SODEX,MEKMA,,1727,1757,,VTAXJ,
1931051,2023-01-01T00:00:00.000+04:866,PIA741,B77W,OPIS,OEJN,LUDID,PEKEM,,1728,1738,,APBHV,
1931052,2023-01-01T00:00:00.000+04:867,AIC975,A320,VOMM,OKBK,MENSA,TUMAK,,1729,1800,,VTEXB,
1931053,2023-01-01T00:00:00.000+04:868,OMS235,A20N,OOMS,OTHH,ITRAX,MEKMA,,1730,1800,,A4OOVE,
1931054,2023-01-01T00:00:00.000+04:869,IGO062,A20N,OMDB,VABB,OMDB,LALDO,,1730,1744,,VTIIR,
1931055,2023-01-01T00:00:00.000+04:870,WZZ622,A21N,OMDB,LHBP,OMDB,TUMAK,,1731,1754,,HALZF,
1931056,2023-01-01T00:00:00.000+04:871,UAE5F,B77W,EPWA,OMDB,ORSAR,OMDB,,1732,1756,,A6EGV,
1931057,2023-01-01T00:00:00.000+04:872,FDB1625,B38M,OMDB,LLBG,OMDB,ALPOB,,1733,1755,,A6FMB,
1931058,2023-01-01T00:00:00.000+04:873,FDB9GN,B39M,OKBK,OMDB,OBNET,OMDB,,1733,1759,,A6FNA,
1931059,2023-01-01T00:00:00.000+04:874,ADY751,A320,UUDD,OMAA,ORSAR,OMAA,,1734,1809,,A6AUB,
1931060,2023-01-01T00:00:00.000+04:875,IGO1714,A20N,OTHH,VOHS,NAMLA,TONVO,,1734,1759,,VTIIS,
1931061,2023-01-01T00:00:00.000+04:876,ACA856,B789,EGLL,VABB,OBNET,TONVO,,1735,1752,,CFRSR,
1931062,2023-01-01T00:00:00.000+04:877,GFA145,A21N,VRMM,OBBI,SODEX,ORMID,,1735,1803,,A9CNC,
1931063,2023-01-01T00:00:00.000+04:878,FDB2RG,B38M,LROP,OMDB,ORSAR,OMDB,,1735,1800,,A6FMR,
1931064,2023-01-01T00:00:00.000+04:879,GFA511,A20N,OMDB,OBBI,OMDB,ORMID,,1736,1800,,A9CTE,
1931065,2023-01-01T00:00:00.000+04:880,ETD280,A321,OMAA,VOCI,OMAA,LABRI,,1737,1750,,A6AEI,
1931066,2023-01-01T00:00:00.000+04:881,IGO1403,A20N,VABB,OBBI,MENSA,ORMID,,1738,1813,,VTIZU,
1931067,2023-01-01T00:00:00.000+04:882,ETD475,B77W,WIII,OMAA,SODEX,OMAA,,1739,1812,,A6ETG,
1931068,2023-01-01T00:00:00.000+04:883,P4999,B737,VRMM,LTBA,SODEX,TUMAK,,1739,1806,,P4999,
1931070,2023-01-01T00:00:00.000+04:884,VJT569,CL60,LSGG,OMDW,NALPO,OMDW,,1740,1800,,9HVFE,
1931071,2023-01-01T00:00:00.000+04:885,ABY427,A320,VOCI,OMSJ,PASOV,OMSJ,,1740,1759,,A6AOI,
1931072,2023-01-01T00:00:00.000+04:886,UAE568,A388,OMDB,VOBL,OMDB,TARDI,,1740,1754,,A6EUL,
1931073,2023-01-01T00:00:00.000+04:887,ETD325,A321,OMAA,OEDF,OMAA,ORMID,,1741,1802,,A6AEE,
1931074,2023-01-01T00:00:00.000+04:888,ALK207,A320,VCBI,OMAA,SODEX,OMAA,,1741,1758,,4RABL,
1931076,2023-01-01T00:00:00.000+04:889,KNE213,A320,OERK,OMDB,NALPO,OMDB,,1742,1809,,VPCXD,
1931077,2023-01-01T00:00:00.000+04:890,ABY886,A320,OMSJ,UCFO,OMSJ,GABKO,,1742,1753,,A6ANO,
1931078,2023-01-01T00:00:00.000+04:891,ALK217,A20N,VCBI,OTHH,SODEX,MEKMA,,1743,1811,,4RANB,
1931079,2023-01-01T00:00:00.000+04:892,ETD268,B789,OMAA,VOMM,OMAA,LABRI,,1743,1755,,A6BNC,
1931080,2023-01-01T00:00:00.000+04:893,FDB1RH,B738,LQSA,OMDB,ORSAR,OMDB,,1743,1807,,A6FGA,
1931269,2023-01-01T00:00:00.000+04:894,FDB830,B38M,OEJN,OMDB,PEKEM,OMDB,,1908,2004,,A6FPA,
1931270,2023-01-01T00:00:00.000+04:895,ETD59U,B78X,OMAA,VTBS,OMAA,LABRI,,1908,1921,,A6BMH,
1931271,2023-01-01T00:00:00.000+04:896,FDB7MT,B38M,LTFJ,OMDB,ORSAR,OMDB,,1908,1937,,A6FKB,
1931272,2023-01-01T00:00:00.000+04:897,KAC331,A20N,OKBK,VOTV,OBNET,TARDI,,1908,1927,,9KAKP,
1931273,2023-01-01T00:00:00.000+04:898,GFA270,A321,OBBI,VOCI,NALPO,TONVO,,1908,1928,,A9CCE,
1931274,2023-01-01T00:00:00.000+04:899,DHX262,B762,OMDB,OBBI,OMDB,ORMID,,1909,1933,,SPMRE,
1931275,2023-01-01T00:00:00.000+04:900,UAE32L,A388,LIRF,OMDB,NALPO,OMDB,,1910,1944,,A6EEO,
1931276,2023-01-01T00:00:00.000+04:901,ABY435,A320,OMSJ,VIJP,OMSJ,LALDO,,1911,1923,,A6AOI,
1931277,2023-01-01T00:00:00.000+04:902,FDB1941,B38M,OMDB,UTTT,OMDB,GABKO,,1911,1923,,A6FMY,
1931278,2023-01-01T00:00:00.000+04:903,ABY548,A321,OMSJ,OPKC,OMSJ,LALDO,,1913,1926,,A6ATI,
1931279,2023-01-01T00:00:00.000+04:904,APHKD,CL60,OMDB,OPKC,OMDB,LALDO,,1913,1927,,APHKD,
1931280,2023-01-01T00:00:00.000+04:905,UAE2NG,B77W,VIDP,OMDB,PASOV,OMDB,,1913,1935,,A6EPL,
1931281,2023-01-01T00:00:00.000+04:906,SVA595,A333,OMDB,OEJN,OMDB,PEKEM,,1914,1951,,HZAQ16,
1931282,2023-01-01T00:00:00.000+04:907,ALK506,A333,EGLL,VCBI,OVONA,LABRI,,1915,1934,,4RALQ,
1931283,2023-01-01T00:00:00.000+04:908,UAE8G,A388,FAOR,OMDB,MUSAP,OMDB,,1915,1946,,A6EOJ,
1931284,2023-01-01T00:00:00.000+04:909,UAE46,B77W,EDDF,OMDB,ORSAR,OMDB,,1915,1950,,A6EQN,
1931285,2023-01-01T00:00:00.000+04:910,ABY463,A320,OMSJ,VIDP,OMSJ,GABKO,,1916,1927,,A6AOX,
1931286,2023-01-01T00:00:00.000+04:911,BAW107,B788,EGLL,OMDB,OBNET,OMDB,,1917,1951,,GZBJI,
1931287,2023-01-01T00:00:00.000+04:912,UAE529,B77W,VOHS,OMDB,PASOV,OMDB,,1917,1948,,A6EGO,
1931288,2023-01-01T00:00:00.000+04:913,SEP702,B738,OMDB,OPIS,OMDB,GABKO,,1917,1929,,APBNB,
1931289,2023-01-01T00:00:00.000+04:914,QTR817,B77W,VHHH,OTHH,MENSA,TOSNA,,1918,1950,,A7BAP,
1931290,2023-01-01T00:00:00.000+04:915,FDB049,B738,OMDB,OOMS,OMDB,TARDI,,1919,1933,,OKTSO,
1931291,2023-01-01T00:00:00.000+04:916,FDB2HX,B738,OMDB,UUWW,OMDB,GABKO,,1920,1931,,A6FEW,
1931292,2023-01-01T00:00:00.000+04:917,IGO1803,A20N,VOHS,OERK,LUDID,PEKEM,,1920,1932,,VTIZN,
1931293,2023-01-01T00:00:00.000+04:918,UAE60,B77W,EDDH,OMDB,ORSAR,OMDB,,1920,1955,,A6EPM,
1931294,2023-01-01T00:00:00.000+04:919,ETD9MN,A321,OMAA,OPIS,OMAA,GABKO,,1920,1940,,A6AEF,
1931295,2023-01-01T00:00:00.000+04:920,IAW443,B738,ORBI,VIDP,OBNET,TONVO,,1921,1939,,YIASR,
1931296,2023-01-01T00:00:00.000+04:921,ALK226,A333,OMDB,VCBI,OMDB,TARDI,,1921,1935,,4RALO,
1931297,2023-01-01T00:00:00.000+04:922,UAE9843,B77F,VHHH,OMDW,PASOV,OMDW,,1922,1943,,A6EFM,
1931298,2023-01-01T00:00:00.000+04:923,CSN384,A333,OMDB,ZGGG,OMDB,LALDO,,1922,1937,,B8362,
1931299,2023-01-01T00:00:00.000+04:924,ADY142,A320,VOMM,OMAA,SODEX,OMAA,,1922,1937,,A6AUG,
1931300,2023-01-01T00:00:00.000+04:925,QTR977,A332,VVNB,OTHH,MENSA,TOSNA,,1923,1958,,A7ACM,
1931301,2023-01-01T00:00:00.000+04:926,NOS7321,B38M,OOSA,LIPX,SODEX,TUMAK,,1923,1949,,EIRZB,
1931302,2023-01-01T00:00:00.000+04:927,QTR947,A359,WSSS,OTHH,SODEX,MEKMA,,1923,1952,,A7ALS,
1931303,2023-01-01T00:00:00.000+04:928,WAZ1542,A321,UGKO,OMAA,ORSAR,OMAA,,1923,1947,,HALXT,
1931304,2023-01-01T00:00:00.000+04:929,UAE9714,B77F,OMDW,OERK,OMDW,ALPOB,,1924,1946,,A6EFK,
1931305,2023-01-01T00:00:00.000+04:930,FDB9AL,B38M,OMDB,OKBK,OMDB,TUMAK,,1924,1947,,A6FMF,
1931306,2023-01-01T00:00:00.000+04:931,ABY1733,A320,OEJN,OMSJ,PEKEM,OMSJ,,1925,2004,,A6AOV,
1931307,2023-01-01T00:00:00.000+04:932,AIC982,A20N,OTHH,VABB,BUNDU,TONVO,,1925,1950,,VTEXU,
1931308,2023-01-01T00:00:00.000+04:933,UAE5GU,B77W,EDDL,OMDB,ORSAR,OMDB,,1925,1958,,A6EPB,
1931309,2023-01-01T00:00:00.000+04:934,FDB1739,B38M,OMDB,UAAA,OMDB,GABKO,,1926,1937,,A6FKE,
1931310,2023-01-01T00:00:00.000+04:935,OMS236,A20N,OTHH,OOMS,BUNDU,RETAS,,1926,1948,,A4OOVE,
1931311,2023-01-01T00:00:00.000+04:936,ETD430,B789,OMAA,VTSP,OMAA,LABRI,,1927,1939,,A6BLN,
1931312,2023-01-01T00:00:00.000+04:937,KAC676,A20N,OMDB,OKBK,OMDB,TUMAK,,1927,1949,,9KAKN,
1931313,2023-01-01T00:00:00.000+04:938,UAE6NR,B77W,VECC,OMDB,PASOV,OMDB,,1927,1953,,A6EPD,
1931314,2023-01-01T00:00:00.000+04:939,AIC906,A321,OMDB,VOMM,OMDB,LALDO,,1928,1942,,VTPPQ,
1931315,2023-01-01T00:00:00.000+04:940,OMA661,B38M,OOMS,OTHH,ITRAX,MEKMA,,1928,1957,,A4OMI,
1931316,2023-01-01T00:00:00.000+04:941,RJA615,A321,OMDB,OJAI,OMDB,ALPOB,,1929,1952,,JYAYV,
1931317,2023-01-01T00:00:00.000+04:942,UAE603,B77W,OPKC,OMDB,PASOV,OMDB,,1929,1956,,A6ENN,
1931318,2023-01-01T00:00:00.000+04:943,QTR843,A333,VTSP,OTHH,SODEX,MEKMA,,1930,2000,,A7AEJ,
1931320,2023-01-01T00:00:00.000+04:944,FDB1461,B39M,OMDB,UCFM,OMDB,GABKO,,1930,1942,,A6FNA,
1931321,2023-01-01T00:00:00.000+04:945,ABY523,A320,VGEG,OMSJ,MENSA,OMSJ,,1930,1946,,A6ANL,
1931322,2023-01-01T00:00:00.000+04:946,GFA065,A321,VABB,OBBI,MENSA,ORMID,,1931,2002,,A9CCF,
1931323,2023-01-01T00:00:00.000+04:947,BBC347,B788,VGHS,OMDB,PASOV,OMDB,,1932,2000,,S2AJV,
1931324,2023-01-01T00:00:00.000+04:948,UAE374,A388,OMDB,VTBS,OMDB,LALDO,,1932,1947,,A6EUI,
1931326,2023-01-01T00:00:00.000+04:949,ADY513,A320,OMAA,HSSK,OMAA,ALPOB,,1933,1955,,A6AUA,
1931327,2023-01-01T00:00:00.000+04:950,UAE373,A388,VTBS,OMDB,PASOV,OMDB,,1933,2006,,A6EUQ,
1931328,2023-01-01T00:00:00.000+04:951,KQA310,B788,HKJK,OMDB,MUSAP,OMDB,,1934,2009,,5YKZF,
1931329,2023-01-01T00:00:00.000+04:952,SDM6682,SU95,OMDW,URSS,OMDW,GABKO,,1934,1950,,RA89106,
1931330,2023-01-01T00:00:00.000+04:953,UAE1KE,B77W,EKCH,OMDB,ORSAR,OMDB,,1934,2001,,A6EPQ,
1931393,2023-01-01T00:00:00.000+04:954,IGO1751,A20N,VOMM,OKBK,SODEX,TUMAK,,2002,2029,,VTIZZ,
1931394,2023-01-01T00:00:00.000+04:955,GFA130,A20N,OBBI,VIDP,NALPO,TONVO,,2003,2022,,A9CTA,
1931395,2023-01-01T00:00:00.000+04:956,ETD372,A321,OBBI,OMAA,TOSNA,OMAA,,2005,2029,,A6AED,
1931396,2023-01-01T00:00:00.000+04:957,GFA166,B789,WSSS,OBBI,SODEX,ORMID,,2005,2032,,A9CFE,
1931397,2023-01-01T00:00:00.000+04:958,UBG345,B738,VGHS,OMSJ,MENSA,OMSJ,,2006,2021,,S2AJF,
1931398,2023-01-01T00:00:00.000+04:959,DHX516,B763,OPKC,OBBI,MENSA,ORMID,,2007,2037,,A9CDHS,
1931399,2023-01-01T00:00:00.000+04:960,ABQ612,A321,OPPS,OMSJ,MENSA,OMSJ,,2008,2023,,APBMM,
1931400,2023-01-01T00:00:00.000+04:961,ALK554,A333,EDDF,VCBI,OVONA,LABRI,,2009,2028,,4RALL,
1931401,2023-01-01T00:00:00.000+04:962,ETD637,A320,OMAA,HTZA,OMAA,LABRI,,2009,2022,,A6EIW,
1931402,2023-01-01T00:00:00.000+04:963,IGO1664,A20N,OMRK,VABB,OMRK,LALDO,,2009,2022,,VTISA,
1931403,2023-01-01T00:00:00.000+04:964,GOW058,A20N,OMDB,VOKN,OMDB,TARDI,,2009,2023,,VTWGP,
1931404,2023-01-01T00:00:00.000+04:965,IGO1905,A20N,VOHS,OKBK,MENSA,TUMAK,,2010,2040,,VTIZE,
1931405,2023-01-01T00:00:00.000+04:966,UAE1MY,B77W,DAAG,OMDB,NALPO,OMDB,,2010,2048,,A6EGE,
1931406,2023-01-01T00:00:00.000+04:967,GFA547,A21N,OMAA,OBBI,OMAA,ORMID,,2010,2030,,A9CNE,
1931407,2023-01-01T00:00:00.000+04:968,UAE61H,B77W,EGBB,OMDB,ORSAR,OMDB,,2010,2044,,A6END,
1931408,2023-01-01T00:00:00.000+04:969,ETD150,A35K,CYYZ,OMAA,ORSAR,OMAA,,2011,2035,,A6XWA,
1931409,2023-01-01T00:00:00.000+04:970,AXB614,B738,OMSJ,VOTR,OMSJ,TARDI,,2011,2027,,VTAXT,
1931410,2023-01-01T00:00:00.000+04:971,AXB381,B738,VOCL,OEDF,SODEX,ORMID,,2014,2041,,VTGHC,
1931411,2023-01-01T00:00:00.000+04:972,ALK218,A20N,OTHH,VCBI,BUNDU,LABRI,,2014,2035,,4RANB,
1931412,2023-01-01T00:00:00.000+04:973,ETD71M,B78X,EGLL,OMAA,ORSAR,OMAA,,2014,2041,,A6BMI,
1931413,2023-01-01T00:00:00.000+04:974,QTR2C,B788,OMDB,OTHH,OMDB,TOSNA,,2015,2043,,A7BCR,
1931414,2023-01-01T00:00:00.000+04:975,UAE333,B77W,RPLL,OMDB,PASOV,OMDB,,2016,2049,,A6ENR,
1931415,2023-01-01T00:00:00.000+04:976,UAE954,B77W,OLBA,OMDB,NALPO,OMDB,,2016,2052,,A6ECY,
1931416,2023-01-01T00:00:00.000+04:977,ETD381,A320,OOMS,OMAA,ITRAX,OMAA,,2016,2032,,A6EIN,
1931417,2023-01-01T00:00:00.000+04:978,RJA620,A320,OJAI,OMAA,TOSNA,OMAA,,2016,2044,,JYAYQ,
1931418,2023-01-01T00:00:00.000+04:979,UAE38X,B77W,EGPF,OMDB,ORSAR,OMDB,,2016,2051,,A6ENP,
1931419,2023-01-01T00:00:00.000+04:980,DHX277,B763,OBBI,OMDW,NALPO,OMDW,,2017,2039,,A9CDHU,
1931420,2023-01-01T00:00:00.000+04:981,AXB248,B738,OMDB,VABB,OMDB,GOMTA,,2017,2032,,VTAXU,
1931421,2023-01-01T00:00:00.000+04:982,ALK564,A333,LFPG,VCBI,OVONA,LABRI,,2017,2036,,4RALM,
1931422,2023-01-01T00:00:00.000+04:983,QTR639,B788,VGHS,OTHH,MENSA,TOSNA,,2017,2053,,A7BCE,
1931423,2023-01-01T00:00:00.000+04:984,UAE256,B77L,LEBL,OMDB,NALPO,OMDB,,2019,2056,,A6EWG,
1931424,2023-01-01T00:00:00.000+04:985,SEJ052,B38M,OMDB,VAPO,OMDB,LALDO,,2019,2034,,VTMXD,
1931425,2023-01-01T00:00:00.000+04:986,UAE369,B77W,WADD,OMDB,TAPRA,OMDB,,2020,2054,,A6ENA,
1931426,2023-01-01T00:00:00.000+04:987,PIA261,A320,OPIS,OMAA,ITRAX,OMAA,,2020,2038,,APBOK,
1931427,2023-01-01T00:00:00.000+04:988,FDB3QC,B39M,ORER,OMDB,OBNET,OMDB,,2020,2058,,A6FNB,
1931428,2023-01-01T00:00:00.000+04:989,AIC952,A20N,OMDB,VOHS,OMDB,LALDO,,2020,2035,,VTEXL,
1931429,2023-01-01T00:00:00.000+04:990,VLKRE26,Q9,ZZZZ,OMAM,MENSA,OMAM,,2021,2228, Callsign:Error,ONFILE,
1931430,2023-01-01T00:00:00.000+04:991,UAE822,B77W,OEDF,OMDB,NALPO,OMDB,,2021,2101,,A6EQG,
1931431,2023-01-01T00:00:00.000+04:992,OMA406,B738,HECA,OOMS,NALPO,TARDI,,2022,2042,,A4OBAB,
1931432,2023-01-01T00:00:00.000+04:993,UAE66,B77W,EGSS,OMDB,ORSAR,OMDB,,2022,2059,,A6EQH,
1931433,2023-01-01T00:00:00.000+04:994,GFA567,A20N,OOMS,OBBI,ITRAX,ORMID,,2022,2050,,A9CTC,
1931434,2023-01-01T00:00:00.000+04:995,UAE804,A388,OEJN,OMDB,PEKEM,OMDB,,2024,2112,,A6EOB,
1931435,2023-01-01T00:00:00.000+04:996,FAD514,A20N,OMDB,OERK,OMDB,ALPOB,,2025,2047,,HZFAU,
1931436,2023-01-01T00:00:00.000+04:997,ABY554,A320,OMSJ,OPPS,OMSJ,LALDO,,2026,2039,,A6AOJ,
1931437,2023-01-01T00:00:00.000+04:998,ETD288,B78X,OMAA,VAAH,OMAA,LABRI,,2026,2039,,A6BMG,
1931438,2023-01-01T00:00:00.000+04:999,IGO1837,A20N,VABB,OEDF,MENSA,ORMID,,2026,2059,,VTIZH,
1931439,2023-01-01T00:00:00.000+04:1000,IGO1404,A20N,OBBI,VABB,NALPO,TONVO,,2026,2046,,VTIZU,
1931440,2023-01-01T00:00:00.000+04:1001,ETD326,A321,OEDF,OMAA,OVONA,OMAA,,2028,2051,,A6AEE,
1931441,2023-01-01T00:00:00.000+04:1002,ETD638,A320,HTZA,OMAA,SODEX,OMAA,,2028,2046,,A6EIU,
1931442,2023-01-01T00:00:00.000+04:1003,BAW35,B788,EGLL,VOMM,OBNET,TONVO,,2028,2045,,GZBJG,
1931444,2023-01-01T00:00:00.000+04:1004,AFL524,A333,UUEE,OMDB,PATAT,OMDB,,2029,2103,,RA73783,
1931445,2023-01-01T00:00:00.000+04:1005,ETD470,B789,OMAA,WSSS,OMAA,LABRI,,2030,2043,,A6BNB,
1931446,2023-01-01T00:00:00.000+04:1006,AIC996,B788,OMDB,VIDP,OMDB,GABKO,,2031,2043,,VTNAA,
1931447,2023-01-01T00:00:00.000+04:1007,GFA152,B789,OBBI,VTBS,NALPO,TONVO,,2032,2050,,A9CFD,
1931448,2023-01-01T00:00:00.000+04:1008,LION11,Q9,OMLW,OMLW,OMLW,OMLW,,2034,1123,,, * Manual 
1931450,2023-01-01T00:00:00.000+04:1009,UAE1X,B77W,EIDW,OMDB,ORSAR,OMDB,,2035,2105,,A6EGW,
1931451,2023-01-01T00:00:00.000+04:1010,OMS207,A21N,OOMS,OERK,ITRAX,ALPOB,,2035,2102,,A4OOXC,
1931452,2023-01-01T00:00:00.000+04:1011,GFA056,A20N,OBBI,VABB,NALPO,TONVO,,2036,2056,,A9CTE,
1931453,2023-01-01T00:00:00.000+04:1012,UAE363,A388,VTBS,OMDB,PASOV,OMDB,,2036,2106,,A6EVL,
1931454,2023-01-01T00:00:00.000+04:1013,ETD418,B789,OMAA,WMKK,OMAA,LABRI,,2036,2049,,A6BLQ,
1931455,2023-01-01T00:00:00.000+04:1014,WAZ1656,A21N,VRMM,OMAA,ITRAX,OMAA,,2037,2054,,A6WZG,
1931456,2023-01-01T00:00:00.000+04:1015,WAZ7030,A21N,OBBI,OMAA,TOSNA,OMAA,,2038,2105,,A6WZH,
1931457,2023-01-01T00:00:00.000+04:1016,IGO1836,A21N,OMAA,VIDP,OMAA,GABKO,,2039,2058,,VTIMV,
1931458,2023-01-01T00:00:00.000+04:1017,FDB1707,B38M,OMDB,UACC,OMDB,GABKO,,2040,2051,,A6FMH,
1931459,2023-01-01T00:00:00.000+04:1018,UAE9C,B77W,EGNT,OMDB,ORSAR,OMDB,,2040,2108,,A6ENW,
1931460,2023-01-01T00:00:00.000+04:1019,SEJ013,B38M,VABB,OMDB,PASOV,OMDB,,2041,2110,,VTMXC,
1931461,2023-01-01T00:00:00.000+04:1020,ADY064,A320,VGHS,OMAA,SODEX,OMAA,,2042,2058,,A6AUI,
1931462,2023-01-01T00:00:00.000+04:1021,ADY424,A320,OMAA,HECA,OMAA,ALPOB,,2042,2103,,A6AUE,
1931463,2023-01-01T00:00:00.000+04:1022,AFR166,B77W,LFPG,VTBS,OBNET,TONVO,,2043,2100,,FGZNR,
1931464,2023-01-01T00:00:00.000+04:1023,FDB445,B738,OMDB,VABB,OMDB,GOMTA,,2043,2057,,A6FEB,
1931465,2023-01-01T00:00:00.000+04:1024,BBC151,B738,VGEG,OMSJ,MENSA,OMSJ,,2044,2100,,S2AEQ,
1931466,2023-01-01T00:00:00.000+04:1025,FDB871,B38M,OMDB,OEGS,OMDB,ALPOB,,2046,2110,,A6FMA,
1931467,2023-01-01T00:00:00.000+04:1026,PIA188,A320,OBBI,OPIS,NALPO,TONVO,,2051,2111,,APBOM,
1931468,2023-01-01T00:00:00.000+04:1027,OMS197,A20N,OOMS,OEJN,LUDID,PEKEM,,2053,2105,,A4OOVD,
1931469,2023-01-01T00:00:00.000+04:1028,ALK230,A332,OKBK,VCBI,OBNET,TARDI,,2054,2111,,4RALA,
1931470,2023-01-01T00:00:00.000+04:1029,UAE801,A388,OMDB,OEJN,OMDB,PEKEM,,2055,2128,,A6EUA,
1931471,2023-01-01T00:00:00.000+04:1030,FDB8902,B738,USSS,OMDB,PATAT,OMDB,,2055,2121,,A6FEJ,
1931472,2023-01-01T00:00:00.000+04:1031,UAE47L,A388,EGKK,OMDB,ORSAR,OMDB,,2056,2118,,A6EEY,
1931473,2023-01-01T00:00:00.000+04:1032,IGO1834,A20N,OMAA,VABB,OMAA,LABRI,,2056,2108,,VTIZK,
1931474,2023-01-01T00:00:00.000+04:1033,THY4DH,B77W,LTFM,OMDB,OBNET,OMDB,,2056,2122,,TCLKB,
1931475,2023-01-01T00:00:00.000+04:1034,IGO1734,A320,VOCI,OMAA,SODEX,OMAA,,2058,2112,,VTIFN,
